movie_name,movie_yr,movie_directors,movie_writers
Fung wan: Hung ba tin ha,1998,['Andrew Lau Wai-Keung'],"['Wing-Shing Ma', 'Manfred Wong']"
All I Wanna Do,1998,['Sarah Kernochan'],['Sarah Kernochan']
Tango,1998,['Carlos Saura'],['Carlos Saura']
There's Something About Mary,1998,"['Bobby Farrelly', 'Peter Farrelly']","['Ed Decter', 'John J. Strauss']"
The Thin Red Line,1998,['Terrence Malick'],"['James Jones', 'Terrence Malick']"
Thursday,1998,['Skip Woods'],['Skip Woods']
Tomorrow Night,1998,['Louis C.K.'],['Louis C.K.']
The Eternal,1998,['Michael Almereyda'],['Michael Almereyda']
The Truman Show,1998,['Peter Weir'],['Andrew Niccol']
Urban Legend,1998,['Jamie Blanks'],['Silvio Horta']
Vampires,1998,['John Carpenter'],"['John Steakley', 'Don Jakoby']"
Velvet Goldmine,1998,['Todd Haynes'],"['James Lyons', 'Todd Haynes']"
Vildspor,1998,['Simon Staho'],"['Nikolaj Coster-Waldau', 'Simon Staho']"
After Life,1998,['Hirokazu Koreeda'],['Hirokazu Koreeda']
The Waterboy,1998,['Frank Coraci'],"['Tim Herlihy', 'Adam Sandler']"
The Wedding Singer,1998,['Frank Coraci'],['Tim Herlihy']
What Dreams May Come,1998,['Vincent Ward'],"['Richard Matheson', 'Ronald Bass']"
Wild Things,1998,['John McNaughton'],['Stephen Peters']
The X Files,1998,['Rob Bowman'],"['Chris Carter', 'Frank Spotnitz']"
Yeogo goedam,1998,['Ki-hyeong Park'],"['Jung-Ok In', 'Ki-hyeong Park']"
You've Got Mail,1998,['Nora Ephron'],"['Miklós László', 'Nora Ephron']"
Your Friends & Neighbors,1998,['Neil LaBute'],['Neil LaBute']
Zimmer Feri,1998,['Péter Tímár'],['Péter Tímár']
A Life Less Ordinary,1997,['Danny Boyle'],['John Hodge']
A Simple Wish,1997,['Michael Ritchie'],['Jeff Rothberg']
Actrius,1997,['Ventura Pons'],"['Josep Maria Benet i Jornet', 'Ventura Pons']"
Air Bud,1997,['Charles Martin Smith'],"['Kevin DiCicco', 'Paul Tamasy']"
Air Force One,1997,['Wolfgang Petersen'],['Andrew W. Marlowe']
Alien: Resurrection,1997,['Jean-Pierre Jeunet'],"[""Dan O'Bannon"", 'Ronald Shusett']"
An American Werewolf in Paris,1997,['Anthony Waller'],"['John Landis', 'Tim Burns']"
Anastasia,1997,"['Don Bluth', 'Gary Goldman']","['Susan Gauthier', 'Bruce Graham']"
As Good as It Gets,1997,['James L. Brooks'],"['Mark Andrus', 'Mark Andrus']"
Austin Powers: International Man of Mystery,1997,['Jay Roach'],['Mike Myers']
Ayneh,1997,['Jafar Panahi'],['Jafar Panahi']
Ayneh,1997,['Jafar Panahi'],['Jafar Panahi']
Batman & Robin,1997,['Joel Schumacher'],"['Bob Kane', 'Akiva Goldsman']"
Boogie Nights,1997,['Paul Thomas Anderson'],['Paul Thomas Anderson']
Career Girls,1997,['Mike Leigh'],['Mike Leigh']
Live Flesh,1997,['Pedro Almodóvar'],"['Pedro Almodóvar', 'Jorge Guerricaechevarría']"
The Castle,1997,['Rob Sitch'],"['Santo Cilauro', 'Tom Gleisner']"
Cats Don't Dance,1997,['Mark Dindal'],"['Mark Dindal', 'Robert Lence']"
Chasing Amy,1997,['Kevin Smith'],['Kevin Smith']
Happy Together,1997,['Kar-Wai Wong'],['Kar-Wai Wong']
Cinderella     ,None,['Robert Iscove'],"['Oscar Hammerstein II', 'Robert L. Freedman']"
Clockwatchers,1997,['Jill Sprecher'],"['Jill Sprecher', 'Karen Sprecher']"
Clover,1997,['Jud Taylor'],"['Dori Sanders', 'Bill Cain']"
Con Air,1997,['Simon West'],['Scott Rosenberg']
Conspiracy Theory,1997,['Richard Donner'],['Brian Helgeland']
Contact,1997,['Robert Zemeckis'],"['James V. Hart', 'Michael Goldenberg']"
Csinibaba,1997,['Péter Tímár'],"['Gyula Márton', 'Péter Tímár']"
Cube,1997,['Vincenzo Natali'],"['André Bijelic', 'Vincenzo Natali']"
Cure,1997,['Kiyoshi Kurosawa'],"['Kiyoshi Kurosawa', 'Kiyoshi Kurosawa']"
Dante's Peak,1997,['Roger Donaldson'],['Leslie Bohem']
The Devil's Advocate,1997,['Taylor Hackford'],"['Andrew Neiderman', 'Jonathan Lemkin']"
Donnie Brasco,1997,['Mike Newell'],"['Joseph D. Pistone', 'Richard Woodley']"
Eve's Bayou,1997,['Kasi Lemmons'],['Kasi Lemmons']
Event Horizon,1997,['Paul W.S. Anderson'],['Philip Eisner']
Face/Off,1997,['John Woo'],"['Mike Werb', 'Michael Colleary']"
Fever Pitch,1997,['David Evans'],"['Nick Hornby', 'Nick Hornby']"
Fierce Creatures,1997,"['Fred Schepisi', 'Robert Young']","['John Cleese', 'Iain Johnstone']"
The Fifth Element,1997,['Luc Besson'],"['Luc Besson', 'Robert Mark Kamen']"
Fireworks,1997,['Takeshi Kitano'],['Takeshi Kitano']
Flubber,1997,['Les Mayfield'],"['Samuel W. Taylor', 'John Hughes']"
For Richer or Poorer,1997,['Bryan Spicer'],"['Jana Howington', 'Steve LuKanic']"
Free Willy 3: The Rescue,1997,['Sam Pillsbury'],"['Keith Walker', 'John Mattson']"
The Full Monty,1997,['Peter Cattaneo'],['Simon Beaufoy']
Funny Games,1997,['Michael Haneke'],['Michael Haneke']
G.I. Jane,1997,['Ridley Scott'],"['Danielle Alexandra', 'David Twohy']"
The Game,1997,['David Fincher'],"['John Brancato', 'Michael Ferris']"
Gattaca,1997,['Andrew Niccol'],['Andrew Niccol']
George of the Jungle,1997,['Sam Weisman'],"['Jay Ward', 'Dana Olsen']"
Good Burger,1997,['Brian Robbins'],"['Dan Schneider', 'Kevin Kopelow']"
Good Will Hunting,1997,['Gus Van Sant'],"['Matt Damon', 'Ben Affleck']"
Grosse Pointe Blank,1997,['George Armitage'],"['Tom Jankiewicz', 'Tom Jankiewicz']"
Hardboiled Egg,1997,['Paolo Virzì'],"['Francesco Bruni', 'Paolo Virzì']"
Hercules,1997,"['Ron Clements', 'John Musker']","['Ron Clements', 'John Musker']"
The House of Yes,1997,['Mark Waters'],"['Wendy MacLeod', 'Mark Waters']"
I Know What You Did Last Summer,1997,['Jim Gillespie'],"['Lois Duncan', 'Kevin Williamson']"
I Think I Do,1997,['Brian Sloan'],['Brian Sloan']
In the Company of Men,1997,['Neil LaBute'],"['Neil LaBute', 'Neil LaBute']"
The Inheritance,1997,['Bobby Roth'],"['Maria Nation', 'Louisa May Alcott']"
Jackie Brown,1997,['Quentin Tarantino'],"['Quentin Tarantino', 'Elmore Leonard']"
Jungle 2 Jungle,1997,['John Pasquin'],"['Hervé Palud', 'Thierry Lhermitte']"
Kiss the Girls,1997,['Gary Fleder'],"['James Patterson', 'David Klass']"
Knockin' on Heaven's Door,1997,['Thomas Jahn'],"['Thomas Jahn', 'Thomas Jahn']"
L.A. Confidential,1997,['Curtis Hanson'],"['James Ellroy', 'Brian Helgeland']"
La principessa e il povero,1997,['Lamberto Bava'],['Gianni Romoli']
Life Is Beautiful,1997,['Roberto Benigni'],"['Vincenzo Cerami', 'Roberto Benigni']"
Le acrobate,1997,['Silvio Soldini'],"['Laura Bosio', 'Doriana Leondeff']"
Liar Liar,1997,['Tom Shadyac'],"['Paul Guay', 'Stephen Mazur']"
Lost Highway,1997,['David Lynch'],"['David Lynch', 'Barry Gifford']"
The Lost World: Jurassic Park,1997,['Steven Spielberg'],"['Michael Crichton', 'David Koepp']"
Men in Black,1997,['Barry Sonnenfeld'],"['Lowell Cunningham', 'Ed Solomon']"
Princess Mononoke,1997,['Hayao Miyazaki'],"['Hayao Miyazaki', 'Neil Gaiman']"
Mortal Kombat: Annihilation,1997,['John R. Leonetti'],"['Ed Boon', 'Lawrence Kasanoff']"
Mrs Dalloway,1997,['Marleen Gorris'],"['Eileen Atkins', 'Virginia Woolf']"
Murder at 1600,1997,['Dwight H. Little'],"['Wayne Beach', 'David Hodgin']"
My Best Friend's Wedding,1997,['P.J. Hogan'],['Ronald Bass']
Ma Vie en Rose,1997,['Alain Berliner'],"['Alain Berliner', 'Chris Vander Stappen']"
Neon Genesis Evangelion: The End of Evangelion,1997,"['Hideaki Anno', 'Kazuya Tsurumaki']",['Hideaki Anno']
The Night Flier,1997,['Mark Pavia'],"['Stephen King', 'Mark Pavia']"
The Odyssey     ,None,"['Armand Assante', 'Greta Scacchi', 'Isabella Rossellini', 'See full cast & crew']",None
Open Your Eyes,1997,['Alejandro Amenábar'],"['Alejandro Amenábar', 'Mateo Gil']"
Orgazmo,1997,['Trey Parker'],['Trey Parker']
Paradise Road,1997,['Bruce Beresford'],"['David Giles', 'Martin Meader']"
The Peacemaker,1997,['Mimi Leder'],"['Leslie Cockburn', 'Andrew Cockburn']"
Picture Perfect,1997,['Glenn Gordon Caron'],"['Arleen Sorkin', 'Paul Slansky']"
Pooh's Grand Adventure: The Search for Christopher Robin,1997,['Karl Geurs'],"['A.A. Milne', 'Karl Geurs']"
The Postman,1997,['Kevin Costner'],"['David Brin', 'Eric Roth']"
Romy and Michele's High School Reunion,1997,['David Mirkin'],"['Robin Schiff', 'Robin Schiff']"
Scream 2,1997,['Wes Craven'],"['Kevin Williamson', 'Kevin Williamson']"
Selena,1997,['Gregory Nava'],['Gregory Nava']
Seven Years in Tibet,1997,['Jean-Jacques Annaud'],"['Heinrich Harrer', 'Becky Johnston']"
Smilla's Sense of Snow,1997,['Bille August'],"['Peter Høeg', 'Ann Biderman']"
Snow White: A Tale of Terror,1997,['Michael Cohn'],"['Tom Szollosi', 'Deborah Serra']"
Soul Food,1997,['George Tillman Jr.'],['George Tillman Jr.']
Spawn,1997,['Mark A.Z. Dippé'],"['Todd McFarlane', 'Alan B. McElroy']"
Spice World,1997,['Bob Spiers'],"['Spice Girls', 'Kim Fuller']"
Starship Troopers,1997,['Paul Verhoeven'],"['Edward Neumeier', 'Robert A. Heinlein']"
The Sticky Fingers of Time,1997,['Hilary Brougher'],['Hilary Brougher']
Taste of Cherry,1997,['Abbas Kiarostami'],['Abbas Kiarostami']
Titanic,1997,['James Cameron'],['James Cameron']
Tower of Terror     ,None,['D.J. MacHale'],['D.J. MacHale']
Turbo: A Power Rangers Movie,1997,"['Shuki Levy', 'David Winning']","['Shuki Levy', 'Shell Danielson']"
Vegas Vacation,1997,['Stephen Kessler'],"['Elisa Bell', 'Bob Ducsay']"
Volcano,1997,['Mick Jackson'],"['Jerome Armstrong', 'Jerome Armstrong']"
The Well,1997,['Samantha Lang'],"['Elizabeth Jolley', 'Laura Jones']"
Wild America,1997,['William Dear'],['David Michael Wieger']
Wilde,1997,['Brian Gilbert'],"['Julian Mitchell', 'Richard Ellmann']"
The Winter Guest,1997,['Alan Rickman'],"['Sharman Macdonald', 'Alan Rickman']"
The Wrong Guy,1997,['David Steinberg'],"['Dave Foley', 'David Anthony Higgins']"
101 Dalmatians,1996,['Stephen Herek'],"['Dodie Smith', 'John Hughes']"
2 Days in the Valley,1996,['John Herzfeld'],['John Herzfeld']
A Jin de gu shi,1996,['Ann Hui'],"['Kin Chung Chan', 'Man Keung Chan']"
The Associate,1996,['Donald Petrie'],"['Jenaro Prieto', 'Jean-Claude Carrière']"
August,1996,['Anthony Hopkins'],"['Julian Mitchell', 'Julian Mitchell']"
Basquiat,1996,['Julian Schnabel'],"['Lech Majewski', 'John Bowe']"
Beautiful Girls,1996,['Ted Demme'],['Scott Rosenberg']
Beautiful Thing,1996,['Hettie Macdonald'],"['Jonathan Harvey', 'Jonathan Harvey']"
Beavis and Butt-Head Do America,1996,"['Mike Judge', 'Mike de Seve', '2 more credits']","['Mike Judge', 'Joe Stillman']"
Beyond Silence,1996,['Caroline Link'],"['Caroline Link', 'Beth Serlin']"
Big Night,1996,"['Campbell Scott', 'Stanley Tucci']","['Stanley Tucci', 'Joseph Tropiano']"
The Birdcage,1996,['Mike Nichols'],"['Jean Poiret', 'Francis Veber']"
Bound,1996,"['Lana Wachowski', 'Lilly Wachowski']","['Lilly Wachowski', 'Lana Wachowski']"
Brassed Off,1996,['Mark Herman'],['Mark Herman']
Broken Arrow,1996,['John Woo'],['Graham Yost']
The Cable Guy,1996,['Ben Stiller'],['Lou Holtz Jr.']
Chain Reaction,1996,['Andrew Davis'],"['Arne Schmidt', 'Rick Seaman']"
Charlot og Charlotte     ,None,"['Helle Dolleris', 'Ellen Hillingsø', 'Baard Owe', 'See full cast & crew']",None
Connie Gomper & the Pack,1996,['Greg Kohs'],"['Brett Favre', 'Mike Holmgren', 'Cindy Sandberg']"
The Craft,1996,['Andrew Fleming'],"['Peter Filardi', 'Peter Filardi']"
Crash,1996,['David Cronenberg'],"['J.G. Ballard', 'David Cronenberg']"
The Crucible,1996,['Nicholas Hytner'],"['Arthur Miller', 'Arthur Miller']"
Curdled,1996,['Reb Braddock'],"['Reb Braddock', 'John Maass']"
The Daytrippers,1996,['Greg Mottola'],['Greg Mottola']
Down Periscope,1996,['David S. Ward'],"['Hugh Wilson', 'Andrew Kurtzman']"
DragonHeart,1996,['Rob Cohen'],"['Patrick Read Johnson', 'Charles Edward Pogue']"
Emma,1996,['Douglas McGrath'],"['Jane Austen', 'Douglas McGrath']"
The English Patient,1996,['Anthony Minghella'],"['Michael Ondaatje', 'Anthony Minghella']"
Entertaining Angels: The Dorothy Day Story,1996,['Michael Ray Rhodes'],['John Wells']
Eraser,1996,['Chuck Russell'],"['Tony Puryear', 'Walon Green']"
Escape from L.A.,1996,['John Carpenter'],"['John Carpenter', 'Nick Castle']"
Evita,1996,['Alan Parker'],"['Tim Rice', 'Alan Parker']"
Eye for an Eye,1996,['John Schlesinger'],"['Erika Holzer', 'Amanda Silver']"
The Fan,1996,['Tony Scott'],"['Peter Abrahams', 'Phoef Sutton']"
Fargo,1996,"['Joel Coen', 'Ethan Coen']","['Ethan Coen', 'Joel Coen']"
Fear,1996,['James Foley'],['Christopher Crowe']
Female Perversions,1996,['Susan Streitfeld'],"['Louise J. Kaplan', 'Julie Hébert']"
Fire,1996,['Deepa Mehta'],['Deepa Mehta']
The First Wives Club,1996,['Hugh Wilson'],"['Olivia Goldsmith', 'Robert Harling']"
Fly Away Home,1996,['Carroll Ballard'],"['Bill Lishman', 'Robert Rodat']"
Foxfire,1996,['Annette Haywood-Carter'],"['Joyce Carol Oates', 'Elizabeth White']"
Freeway,1996,['Matthew Bright'],['Matthew Bright']
The Frighteners,1996,['Peter Jackson'],"['Fran Walsh', 'Peter Jackson']"
From Dusk Till Dawn,1996,['Robert Rodriguez'],"['Robert Kurtzman', 'Quentin Tarantino']"
The Funeral,1996,['Abel Ferrara'],['Nicholas St. John']
Girls Town,1996,['Jim McKay'],"['Jim McKay', 'Denise Casano']"
The Glimmer Man,1996,['John Gray'],['Kevin Brodbin']
Sik san,1996,"['Stephen Chow', 'Lik-Chi Lee']","['Stephen Chow', 'Man Sang Lo']"
Grace of My Heart,1996,['Allison Anders'],['Allison Anders']
Hamlet,1996,['Kenneth Branagh'],"['William Shakespeare', 'Kenneth Branagh']"
Hard Eight,1996,['Paul Thomas Anderson'],['Paul Thomas Anderson']
Harriet the Spy,1996,['Bronwen Hughes'],"['Louise Fitzhugh', 'Greg Taylor']"
Hellraiser: Bloodline,1996,['Kevin Yagher'],['Peter Atkins']
Homeward Bound II: Lost in San Francisco,1996,['David R. Ellis'],"['Chris Hauty', 'Julie Hickson']"
The Hunchback of Notre Dame,1996,"['Gary Trousdale', 'Kirk Wise']","['Tab Murphy', 'Victor Hugo']"
I Shot Andy Warhol,1996,['Mary Harron'],"['Jeremiah Newton', 'Diane Tucker']"
Independence Day,1996,['Roland Emmerich'],"['Dean Devlin', 'Roland Emmerich']"
Irma Vep,1996,['Olivier Assayas'],['Olivier Assayas']
Jack,1996,['Francis Ford Coppola'],"['James DeMonaco', 'Gary Nadeau']"
James and the Giant Peach,1996,['Henry Selick'],"['Roald Dahl', 'Karey Kirkpatrick']"
Jane Eyre,1996,['Franco Zeffirelli'],"['Charlotte Brontë', 'Hugh Whitemore']"
Jerry Maguire,1996,['Cameron Crowe'],['Cameron Crowe']
Jingle All the Way,1996,['Brian Levant'],['Randy Kornfield']
Kizzu ritân,1996,['Takeshi Kitano'],['Takeshi Kitano']
Kingpin,1996,"['Bobby Farrelly', 'Peter Farrelly']","['Barry Fanaro', 'Mort Nathan']"
La belle verte,1996,['Coline Serreau'],['Coline Serreau']
Last Man Standing,1996,['Walter Hill'],"['Ryûzô Kikushima', 'Akira Kurosawa']"
Libertarias,1996,['Vicente Aranda'],"['Vicente Aranda', 'Vicente Aranda']"
Lone Star,1996,['John Sayles'],['John Sayles']
The Long Kiss Goodnight,1996,['Renny Harlin'],['Shane Black']
Love and Other Catastrophes,1996,['Emma-Kate Croghan'],"['Stavros Kazantzidis', 'Yael Bergman']"
Manny & Lo,1996,['Lisa Krueger'],['Lisa Krueger']
Mars Attacks!,1996,['Tim Burton'],"['Len Brown', 'Woody Gelman']"
Marvin's Room,1996,['Jerry Zaks'],"['Scott McPherson', 'Scott McPherson']"
Matilda,1996,['Danny DeVito'],"['Roald Dahl', 'Nicholas Kazan']"
Michael,1996,['Nora Ephron'],"['Peter Dexter', 'Jim Quinlan']"
The Mirror Has Two Faces,1996,['Barbra Streisand'],"['André Cayatte', 'Gérard Oury']"
Mission: Impossible,1996,['Brian De Palma'],"['Bruce Geller', 'David Koepp']"
Mother Night,1996,['Keith Gordon'],"['Kurt Vonnegut Jr.', 'Robert B. Weide']"
Mr. Wrong,1996,['Nick Castle'],"['Chris Matheson', 'Kerry Ehrin']"
Muppet Treasure Island,1996,"['Brian Henson', 'David Lane']","['Robert Louis Stevenson', 'Jerry Juhl']"
Mystery Science Theater 3000: The Movie,1996,['Jim Mallon'],"['Michael J. Nelson', 'Trace Beaulieu']"
Poison Ivy II,1996,['Anne Goursaud'],['Chloe King']
The Preacher's Wife,1996,['Penny Marshall'],"['Robert Nathan', 'Robert E. Sherwood']"
Primal Fear,1996,['Gregory Hoblit'],"['William Diehl', 'Steve Shagan']"
Pusher,1996,['Nicolas Winding Refn'],"['Jens Dahl', 'Nicolas Winding Refn']"
The Quest,1996,['Jean-Claude Van Damme'],"['Frank Dux', 'Jean-Claude Van Damme']"
Ridicule,1996,['Patrice Leconte'],"['Rémi Waterhouse', 'Michel Fessler']"
The Rock,1996,['Michael Bay'],"['David Weisberg', 'Douglas Cook']"
Romeo + Juliet,1996,['Baz Luhrmann'],"['William Shakespeare', 'Craig Pearce']"
Sabrina the Teenage Witch,1996,['Tibor Takács'],"['Barney Cohen', 'Kathryn Wallack']"
Scream,1996,['Wes Craven'],['Kevin Williamson']
Secrets & Lies,1996,['Mike Leigh'],['Mike Leigh']
Set It Off,1996,['F. Gary Gray'],"['Takashi Bufford', 'Takashi Bufford']"
Sleepers,1996,['Barry Levinson'],"['Lorenzo Carcaterra', 'Barry Levinson']"
Sonic the Hedgehog: The Movie,1996,"['Kazunori Ikegami', 'Gary Lipkowitz']","['Masashi Kubota', 'Jennifer Presto']"
Space Jam,1996,['Joe Pytka'],"['Leo Benvenuti', 'Steve Rudnick']"
The Spitfire Grill,1996,['Lee David Zlotoff'],['Lee David Zlotoff']
Spy Hard,1996,['Rick Friedberg'],"['Jason Friedberg', 'Aaron Seltzer']"
Star Trek: First Contact,1996,['Jonathan Frakes'],"['Gene Roddenberry', 'Rick Berman']"
Stealing Beauty,1996,['Bernardo Bertolucci'],"['Bernardo Bertolucci', 'Susan Minot']"
Striptease,1996,['Andrew Bergman'],"['Carl Hiaasen', 'Andrew Bergman']"
Suwarôteiru,1996,['Shunji Iwai'],['Shunji Iwai']
Swingers,1996,['Doug Liman'],['Jon Favreau']
Tenchi the Movie - Tenchi Muyo in Love,1996,['Hiroshi Negishi'],"['Masaki Kajishima', 'Hiroshi Negishi']"
That Thing You Do!,1996,['Tom Hanks'],['Tom Hanks']
Three Lives and Only One Death,1996,['Raoul Ruiz'],"['Pascal Bonitzer', 'Raoul Ruiz']"
Trainspotting,1996,['Danny Boyle'],"['Irvine Welsh', 'John Hodge']"
Tremors II: Aftershocks,1996,['S.S. Wilson'],"['Brent Maddock', 'S.S. Wilson']"
The Truth About Cats & Dogs,1996,['Michael Lehmann'],['Audrey Wells']
Twelfth Night or What You Will,1996,['Trevor Nunn'],"['William Shakespeare', 'Trevor Nunn']"
Twister,1996,['Jan de Bont'],"['Michael Crichton', 'Anne-Marie Martin']"
Un air de famille,1996,['Cédric Klapisch'],"['Agnès Jaoui', 'Jean-Pierre Bacri']"
Va' dove ti porta il cuore,1996,['Cristina Comencini'],"['Cristina Comencini', 'Roberta Mazzoni']"
Waiting for Guffman,1996,['Christopher Guest'],"['Christopher Guest', 'Eugene Levy']"
Walking and Talking,1996,['Nicole Holofcener'],['Nicole Holofcener']
Welcome to the Discworld,1996,['Terry Pratchett'],['Christopher Lee']
When the Cat's Away,1996,['Cédric Klapisch'],['Cédric Klapisch']
A Goofy Movie,1995,['Kevin Lima'],"['Jymn Magon', 'Jymn Magon']"
A Little Princess,1995,['Alfonso Cuarón'],"['Frances Hodgson Burnett', 'Richard LaGravenese']"
Ace Ventura: When Nature Calls,1995,['Steve Oedekerk'],"['Jack Bernstein', 'Steve Oedekerk']"
The Addiction,1995,['Abel Ferrara'],['Nicholas St. John']
Aladdin and the King of Thieves,1996,['Tad Stones'],"['Mark McCorkle', 'Robert Schooley']"
The American President,1995,['Rob Reiner'],['Aaron Sorkin']
Antonia's Line,1995,['Marleen Gorris'],['Marleen Gorris']
Apollo 13,1995,['Ron Howard'],"['Jim Lovell', 'Jeffrey Kluger']"
Assassins,1995,['Richard Donner'],"['Lilly Wachowski', 'Lana Wachowski']"
Babe,1995,['Chris Noonan'],"['Dick King-Smith', 'George Miller']"
The Baby-Sitters Club,1995,['Melanie Mayron'],"['Ann M. Martin', 'Dalene Young']"
Balto,1995,['Simon Wells'],"['Cliff Ruby', 'Elana Lesser']"
The Basketball Diaries,1995,['Scott Kalvert'],"['Jim Carroll', 'Bryan Goluboff']"
Batman Forever,1995,['Joel Schumacher'],"['Bob Kane', 'Lee Batchler']"
Before Sunrise,1995,['Richard Linklater'],"['Richard Linklater', 'Kim Krizan']"
Billy Madison,1995,['Tamra Davis'],"['Tim Herlihy', 'Adam Sandler']"
Boys on the Side,1995,['Herbert Ross'],['Don Roos']
Braveheart,1995,['Mel Gibson'],['Randall Wallace']
The Bridges of Madison County,1995,['Clint Eastwood'],"['Richard LaGravenese', 'Robert James Waller']"
Butterfly Kiss,1995,['Michael Winterbottom'],"['Frank Cottrell Boyce', 'Frank Cottrell Boyce']"
Canadian Bacon,1995,['Michael Moore'],['Michael Moore']
Casino,1995,['Martin Scorsese'],"['Nicholas Pileggi', 'Nicholas Pileggi']"
Casper,1995,['Brad Silberling'],"['Joseph Oriolo', 'Sherri Stoner']"
Catnapped! The Movie,1995,['Takashi Nakamura'],"['Chiaki Konaka', 'Takashi Nakamura']"
The Celluloid Closet,1995,"['Rob Epstein', 'Jeffrey Friedman']","['Vito Russo', 'Rob Epstein']"
Circle of Friends,1995,"[""Pat O'Connor""]","['Andrew Davies', 'Maeve Binchy']"
The City of Lost Children,1995,"['Marc Caro', 'Jean-Pierre Jeunet']","['Gilles Adrien', 'Jean-Pierre Jeunet']"
Clueless,1995,['Amy Heckerling'],['Amy Heckerling']
Cold Comfort Farm,1995,['John Schlesinger'],"['Malcolm Bradbury', 'Stella Gibbons']"
Congo,1995,['Frank Marshall'],"['Michael Crichton', 'John Patrick Shanley']"
Copycat,1995,['Jon Amiel'],"['Ann Biderman', 'David Madsen']"
Dangerous Minds,1995,['John N. Smith'],"['LouAnne Johnson', 'Ronald Bass']"
Dead Man Walking,1995,['Tim Robbins'],"['Helen Prejean', 'Tim Robbins']"
Dead Presidents,1995,"['Albert Hughes', 'Allen Hughes']","['Allen Hughes', 'Albert Hughes']"
Desperado,1995,['Robert Rodriguez'],['Robert Rodriguez']
Devil in a Blue Dress,1995,['Carl Franklin'],"['Walter Mosley', 'Carl Franklin']"
Die Hard: With a Vengeance,1995,['John McTiernan'],"['Jonathan Hensleigh', 'Roderick Thorp']"
Dilwale Dulhania Le Jayenge,1995,['Aditya Chopra'],"['Aditya Chopra', 'Aditya Chopra']"
Dolores Claiborne,1995,['Taylor Hackford'],"['Stephen King', 'Tony Gilroy']"
Dracula: Dead and Loving It,1995,['Mel Brooks'],"['Mel Brooks', 'Rudy De Luca']"
Dragon Ball Z: Wrath of the Dragon,1995,['Mitsuo Hashimoto'],"['Akira Toriyama', 'Takao Koyama']"
El día de la bestia,1995,['Álex de la Iglesia'],"['Jorge Guerricaechevarría', 'Álex de la Iglesia']"
Empire Records,1995,['Allan Moyle'],['Carol Heikkinen']
Fallen Angels,1995,['Kar-Wai Wong'],['Kar-Wai Wong']
First Knight,1995,['Jerry Zucker'],"['Lorne Cameron', 'David Hoselton']"
Four Rooms,1995,"['Allison Anders', 'Alexandre Rockwell', '2 more credits']","['Allison Anders', 'Alexandre Rockwell']"
French Kiss,1995,['Lawrence Kasdan'],['Adam Brooks']
Friday,1995,['F. Gary Gray'],"['Ice Cube', 'DJ Pooh']"
Gold Diggers: The Secret of Bear Mountain,1995,['Kevin James Dobson'],['Barry Glasser']
GoldenEye,1995,['Martin Campbell'],"['Ian Fleming', 'Michael France']"
Grim,1995,['Paul Matthews'],['Paul Matthews']
Hackers,1995,['Iain Softley'],['Rafael Moreu']
Heat,1995,['Michael Mann'],['Michael Mann']
Higher Learning,1995,['John Singleton'],['John Singleton']
Home for the Holidays,1995,['Jodie Foster'],"['Chris Radant', 'W.D. Richter']"
How to Make an American Quilt,1995,['Jocelyn Moorhouse'],"['Whitney Otto', 'Jane Anderson']"
The Incredibly True Adventure of Two Girls in Love,1995,['Maria Maggenti'],['Maria Maggenti']
Judge Dredd,1995,['Danny Cannon'],"['John Wagner', 'Carlos Ezquerra']"
Jumanji,1995,['Joe Johnston'],"['Jonathan Hensleigh', 'Greg Taylor']"
Ghost in the Shell,1995,['Mamoru Oshii'],"['Shirow Masamune', 'Kazunori Itô']"
Kids,1995,['Larry Clark'],['Harmony Korine']
The Flower of My Secret,1995,['Pedro Almodóvar'],['Pedro Almodóvar']
La Haine,1995,['Mathieu Kassovitz'],['Mathieu Kassovitz']
Land and Freedom,1995,['Ken Loach'],['Jim Allen']
The Langoliers     ,None,"['Patricia Wettig', 'Dean Stockwell', 'Tom Holland', 'See full cast & crew']",None
Maborosi,1995,['Hirokazu Koreeda'],"['Teru Miyamoto', 'Yoshihisa Ogita']"
Magic in the Water,1995,['Rick Stevenson'],"['Rick Stevenson', 'Icel Dobell Massey']"
Mallrats,1995,['Kevin Smith'],['Kevin Smith']
Mighty Morphin Power Rangers: The Movie,1995,['Bryan Spicer'],"['John Kamps', 'Arne Olsen']"
Mimi wo sumaseba,1995,['Yoshifumi Kondô'],"['Hayao Miyazaki', 'Aoi Hiiragi']"
Mortal Kombat,1995,['Paul W.S. Anderson'],"['Ed Boon', 'John Tobias']"
Nadie hablará de nosotras cuando hayamos muerto,1995,['Agustín Díaz Yanes'],['Agustín Díaz Yanes']
The Net,1995,['Irwin Winkler'],"['John Brancato', 'Michael Ferris']"
Nick of Time,1995,['John Badham'],['Patrick Sheane Duncan']
Now and Then,1995,['Lesli Linka Glatter'],['I. Marlene King']
Othello,1995,['Oliver Parker'],"['Oliver Parker', 'William Shakespeare']"
Outbreak,1995,['Wolfgang Petersen'],"['Laurence Dworet', 'Robert Roy Pool']"
Party Girl,1995,['Daisy von Scherler Mayer'],"['Harry Birckmayer', 'Harry Birckmayer']"
The Pebble and the Penguin,1995,"['Don Bluth', 'Gary Goldman']","['Rachel Koretsky', 'Stephen Whitestone']"
